path	doc_id	role_tokens	source	confidence	tradition	rationale
04_persons/ur-bau.md	ur-bau		needs-manual-review	low	Sumerian (Second Dynasty of Lagash, late	
04_persons/ur-nammu.md	ur-nammu	king	alias-match:alias-split	high	Sumerian (Third Dynasty of Ur)	
04_persons/urartu.md	urartu		needs-manual-review	low		
04_persons/uthman.md	uthman		needs-manual-review	low	Islam	
04_persons/utnapishtim.md	utnapishtim	king	alias-match:alias-split	high	Standard Babylonian / Mesopotamian (Gilg	
04_persons/utpaladeva.md	utpaladeva		needs-manual-review	low	Hindu — Kashmir Shaivism (Pratyabhijñā /	
04_persons/uzayr.md	uzayr		needs-manual-review	low	Islam (Quranic reference)	
04_persons/v-d-savarkar.md	v-d-savarkar		needs-manual-review	low	Hindutva / Hindu nationalism	
04_persons/valentinus.md	valentinus		needs-manual-review	low	Valentinian Gnostic Christianity	
04_persons/valerian-emperor.md	valerian-emperor	emperor	alias-match:alias-split	high	Roman state religion (pagan)	
04_persons/vallabhacharya.md	vallabhacharya		needs-manual-review	low	Hindu — Shuddhadvaita Vedanta / Pushtima	
04_persons/vasco-da-gama.md	vasco-da-gama		needs-manual-review	low	[[tradition-order-of-christ]] / [[tradit	
04_persons/vasubandhu.md	vasubandhu		needs-manual-review	low	Buddhism (Sarvāstivāda → Yogācāra)	
04_persons/vasugupta.md	vasugupta		needs-manual-review	low	Hindu — Kashmir Shaivism (Trika / Spanda	
04_persons/victor-hugo.md	victor-hugo	author-secular	alias-match:alias-split	high		
04_persons/vidyadhara-chandela.md	vidyadhara-chandela		needs-manual-review	low		
04_persons/vidyaranya.md	vidyaranya		needs-manual-review	low	Hindu — Advaita Vedanta; Vijayanagara st	
04_persons/vilca-anadenanthera-colubrina.md	vilca-anadenanthera-colubrina		needs-manual-review	low		
04_persons/viriato.md	viriato		needs-manual-review	low	Lusitanian (pre-Roman Iberian)	
04_persons/vision-quest.md	vision-quest		needs-manual-review	low		
04_persons/viswanatha-nayaka.md	viswanatha-nayaka		needs-manual-review	low		
04_persons/vivekananda.md	vivekananda	guru-hindu,religious-reformer	contested-ratified (T1)	high		Ramakrishna Mission founder; modern Vedānta articulator; 1893 Chicago Parliament of World's Religion
04_persons/voltaire.md	voltaire		needs-manual-review	low	French Enlightenment	
04_persons/walter-burkert.md	walter-burkert		needs-manual-review	low		
04_persons/walter-spink.md	walter-spink		needs-manual-review	low		
04_persons/walter-terence-stace.md	walter-terence-stace		needs-manual-review	low	`tradition-perennial-philosophy`	
04_persons/wang-xuanfu.md	wang-xuanfu		needs-manual-review	low		
04_persons/wang-yangming.md	wang-yangming		needs-manual-review	low	Neo-Confucianism (Xin Xue / School of Mi	
04_persons/wang-yuanlu.md	wang-yuanlu		needs-manual-review	low		
04_persons/wei-jing.md	wei-jing		needs-manual-review	low		
04_persons/wendy-doniger.md	wendy-doniger		needs-manual-review	low	Comparative religion (academic) / Indolo	
04_persons/william-blake.md	william-blake	author-secular	alias-match:alias-split	high	English Romanticism / Christian mysticis	
04_persons/william-coe.md	william-coe		needs-manual-review	low		
04_persons/william-iseminger.md	william-iseminger		needs-manual-review	low		
04_persons/william-james.md	william-james	psychologist-of-religion	contested-ratified (T1)	high	American pragmatism / psychology of reli	Pragmatist philosopher; *Varieties of Religious Experience* is academic phenomenology. Hanegraaff 19
04_persons/william-marshal.md	william-marshal		needs-manual-review	low		
04_persons/william-of-saint-mary-the-virgin.md	william-of-saint-mary-the-virgin		needs-manual-review	low		
04_persons/william-robertson-smith.md	william-robertson-smith		needs-manual-review	low	Comparative religion (academic) / Old Te	
04_persons/william-seymour.md	william-seymour		needs-manual-review	low		
04_persons/william-sinclair-rosslyn.md	william-sinclair-rosslyn		needs-manual-review	low	Scottish nobility / Templar-influenced a	
04_persons/wittgenstein.md	wittgenstein		needs-manual-review	low	Analytic Philosophy	
04_persons/wolega-tafari-makonnen-haile-selassie.md	wolega-tafari-makonnen-haile-selassie	emperor	heuristic:emperor	medium	Ethiopian Orthodox Christianity (officia	
04_persons/wolfram-von-eschenbach.md	wolfram-von-eschenbach	author-secular	heuristic:author-secular	medium	Latin Christianity (German medieval lite	
04_persons/woodhenge-wiltshire.md	woodhenge-wiltshire		needs-manual-review	low		
04_persons/wovoka.md	wovoka	prophet-indigenous,founder	contested-ratified (T1)	high	Northern Paiute / pan-tribal Ghost Dance	Per Auditor B 2026-05-31 CARDINAL — NOT prophet-abrahamic. Ghost Dance is not Abrahamic. Calling Wov
04_persons/wudang-shan-zhi.md	wudang-shan-zhi		needs-manual-review	low		
04_persons/xenophanes.md	xenophanes	presocratic-philosopher,author-secular	heuristic:presocratic-philosopher+author-secular	medium	Greek philosophy (Presocratic)	
04_persons/xenophon.md	xenophon		needs-manual-review	low		
04_persons/xinjiang.md	xinjiang		needs-manual-review	low		
04_persons/xiongnu.md	xiongnu		needs-manual-review	low		
04_persons/xu-benshan.md	xu-benshan		needs-manual-review	low		
04_persons/xuantian-shangdi-zhuanlu.md	xuantian-shangdi-zhuanlu		needs-manual-review	low		
04_persons/xuanzang.md	xuanzang		needs-manual-review	low	Chinese Mahāyāna Buddhism (Faxiang 法相 / 	
04_persons/xunzi-person.md	xunzi-person		needs-manual-review	low	Confucianism	
04_persons/yajnavalkya.md	yajnavalkya		needs-manual-review	low	Vedic / Upaniṣadic Hindu	
04_persons/yamato-hime-no-mikoto-seiki.md	yamato-hime-no-mikoto-seiki		needs-manual-review	low		
04_persons/yamato-hime-no-mikoto.md	yamato-hime-no-mikoto		needs-manual-review	low		
04_persons/yared-the-deacon.md	yared-the-deacon		needs-manual-review	low	[[tradition-ethiopian-orthodox-tewahedo]	
04_persons/yi-songgye.md	yi-songgye		needs-manual-review	low		
04_persons/yikin-chan-kawiil.md	yikin-chan-kawiil		needs-manual-review	low		
04_persons/yohanan-ben-zakkai.md	yohanan-ben-zakkai	rabbi-tannaitic	heuristic:rabbi-tannaitic	medium	early Rabbinic Judaism (Tannaitic; Phari	
04_persons/yongle-emperor.md	yongle-emperor		needs-manual-review	low		
04_persons/yongming-yanshou.md	yongming-yanshou	zen-master	heuristic:zen-master	medium	Chan Buddhism / Pure Land Buddhism	
04_persons/yu-the-great.md	yu-the-great	king	alias-match:alias-split	high	Chinese (Xia dynasty traditional founder	
04_persons/zacchaeus.md	zacchaeus	disciple-christian	alias-match:alias-exact	high	earliest Christianity	
04_persons/zadok-priest.md	zadok-priest	high-priest-israelite	alias-match:alias-exact	high	Israelite / United Monarchy	
04_persons/zara-yaqob-emperor.md	zara-yaqob-emperor	king,theologian,religious-reformer	alias-match:alias-split	high	[[tradition-ethiopian-orthodox-tewahedo]	
04_persons/zarathustra.md	zarathustra	prophet-abrahamic	alias-match:alias-exact	high	Zoroastrian	
04_persons/zecharia-sitchin.md	zecharia-sitchin		needs-manual-review	low	alternative-history / popular pseudoarch	
04_persons/zechariah-priest.md	zechariah-priest		needs-manual-review	low	Islam (Quranic figure); Second Temple Ju	
04_persons/zemaryalai-tarzi.md	zemaryalai-tarzi		needs-manual-review	low		
04_persons/zeno-of-citium.md	zeno-of-citium		needs-manual-review	low	Greek philosophy — Stoicism (founder)	
04_persons/zerubbabel.md	zerubbabel		needs-manual-review	low	post-exilic Judah / Persian period	
04_persons/zhang-sanfeng.md	zhang-sanfeng		needs-manual-review	low		
04_persons/zhang-zai.md	zhang-zai		needs-manual-review	low	Neo-Confucianism (Song period)	
04_persons/zheng-he.md	zheng-he		needs-manual-review	low		
04_persons/zhou-dunyi.md	zhou-dunyi		needs-manual-review	low	Neo-Confucianism (Song period)	
04_persons/zhu-xi.md	zhu-xi		needs-manual-review	low	Neo-Confucianism / Song Confucianism	
04_persons/zhuangzi-person.md	zhuangzi-person		needs-manual-review	low	Daoism	
04_persons/zhuangzi.md	zhuangzi		needs-manual-review	low		
04_persons/ziusudra.md	ziusudra	king	alias-match:alias-split	high	Sumerian / Mesopotamian	
04_persons/zoroaster-prophet.md	zoroaster-prophet		needs-manual-review	low		
04_persons/zosimos-of-panopolis.md	zosimos-of-panopolis		needs-manual-review	low	Greco-Egyptian Hermetic-alchemical	
